The call exceeded the limit of one minute one call.,2026-02-02T13:26:58.153404
"[{'Vehicle_Name': '.', 'Company': 'Zentrixel', 'Temperature': '--', 'heartbeat': 'no', 'Latitude': '18.5490549', 'GPS': 'ON', 'mcc': '404', 'cellid': 'NA', 'lac': '', 'Vehicle_No': '353742376437570', 'Door1': '--', 'elock': '--', 'Door4': '--', 'Branch': 'Zentrixel', 'Vehicletype': 'Car', 'Door2': '--', 'Door3': '--', 'course': '', 'GPSActualTime': '02-02-2026 18:57:00', 'Datetime': '02-02-2026 18:57:01', 'Status': 'STOP', 'DeviceModel': 'FMB920', 'Speed': '0', 'AC': '--', 'mnc': '90', 'Imeino': '353742376437570', 'gps_hdop': 'NA', 'Odometer': '23945', 'POI': '--', 'Driver_Middle_Name': '--', 'Longitude': '73.937095', 'Immobilize_State': '--', 'IGN': 'OFF', 'satellite_count': 0, 'Driver_First_Name': '--', 'Angle': '0', 'Ibutton/RFID': '', 'SOS': '--', 'Fuel': [], 'battery_percentage': '0', 'ExternalVolt': '12.99', 'Driver_Last_Name': '--', 'Power': 'ON', 'Location': 'Office No. 2, ICICI Bank Kharadi, Pune - Branch and ATM, Goodwill Landmark, Mundhwa - Kharadi Rd, Tukaram Nagar, Kharadi, Pune, Maharashtra (NE)', 'Altitude': '0'}]",2026-02-02T13:27:08.789527
The call exceeded the limit of one minute one call.,2026-02-02T13:27:19.026760
The call exceeded the limit of one minute one call.,2026-02-02T13:27:29.232575
The call exceeded the limit of one minute one call.,2026-02-02T13:27:39.411700
The call exceeded the limit of one minute one call.,2026-02-02T13:27:49.549422
The call exceeded the limit of one minute one call.,2026-02-02T13:27:59.689366
"[{'Vehicle_Name': '.', 'Company': 'Zentrixel', 'Temperature': '--', 'heartbeat': 'no', 'Latitude': '18.5490549', 'GPS': 'ON', 'mcc': '404', 'cellid': 'NA', 'lac': '', 'Vehicle_No': '353742376437570', 'Door1': '--', 'elock': '--', 'Door4': '--', 'Branch': 'Zentrixel', 'Vehicletype': 'Car', 'Door2': '--', 'Door3': '--', 'course': '', 'GPSActualTime': '02-02-2026 18:57:00', 'Datetime': '02-02-2026 18:57:01', 'Status': 'STOP', 'DeviceModel': 'FMB920', 'Speed': '0', 'AC': '--', 'mnc': '90', 'Imeino': '353742376437570', 'gps_hdop': 'NA', 'Odometer': '23945', 'POI': '--', 'Driver_Middle_Name': '--', 'Longitude': '73.937095', 'Immobilize_State': '--', 'IGN': 'OFF', 'satellite_count': 0, 'Driver_First_Name': '--', 'Angle': '0', 'Ibutton/RFID': '', 'SOS': '--', 'Fuel': [], 'battery_percentage': '0', 'ExternalVolt': '12.99', 'Driver_Last_Name': '--', 'Power': 'ON', 'Location': 'Office No. 2, ICICI Bank Kharadi, Pune - Branch and ATM, Goodwill Landmark, Mundhwa - Kharadi Rd, Tukaram Nagar, Kharadi, Pune, Maharashtra (NE)', 'Altitude': '0'}]",2026-02-02T13:28:10.436335
The call exceeded the limit of one minute one call.,2026-02-02T13:28:20.577663
The call exceeded the limit of one minute one call.,2026-02-02T13:28:30.810932
The call exceeded the limit of one minute one call.,2026-02-02T13:28:41.049993
The call exceeded the limit of one minute one call.,2026-02-02T13:28:51.226174
The call exceeded the limit of one minute one call.,2026-02-02T13:29:01.432668
"[{'Vehicle_Name': '.', 'Company': 'Zentrixel', 'Temperature': '--', 'heartbeat': 'no', 'Latitude': '18.5490549', 'GPS': 'ON', 'mcc': '404', 'cellid': 'NA', 'lac': '', 'Vehicle_No': '353742376437570', 'Door1': '--', 'elock': '--', 'Door4': '--', 'Branch': 'Zentrixel', 'Vehicletype': 'Car', 'Door2': '--', 'Door3': '--', 'course': '', 'GPSActualTime': '02-02-2026 18:57:00', 'Datetime': '02-02-2026 18:57:01', 'Status': 'STOP', 'DeviceModel': 'FMB920', 'Speed': '0', 'AC': '--', 'mnc': '90', 'Imeino': '353742376437570', 'gps_hdop': 'NA', 'Odometer': '23945', 'POI': '--', 'Driver_Middle_Name': '--', 'Longitude': '73.937095', 'Immobilize_State': '--', 'IGN': 'OFF', 'satellite_count': 0, 'Driver_First_Name': '--', 'Angle': '0', 'Ibutton/RFID': '', 'SOS': '--', 'Fuel': [], 'battery_percentage': '0', 'ExternalVolt': '12.99', 'Driver_Last_Name': '--', 'Power': 'ON', 'Location': 'Office No. 2, ICICI Bank Kharadi, Pune - Branch and ATM, Goodwill Landmark, Mundhwa - Kharadi Rd, Tukaram Nagar, Kharadi, Pune, Maharashtra (NE)', 'Altitude': '0'}]",2026-02-02T13:29:11.877927
The call exceeded the limit of one minute one call.,2026-02-02T13:29:22.120161
The call exceeded the limit of one minute one call.,2026-02-02T13:29:32.266120
The call exceeded the limit of one minute one call.,2026-02-02T13:29:42.403104
The call exceeded the limit of one minute one call.,2026-02-02T13:29:52.634054
The call exceeded the limit of one minute one call.,2026-02-02T13:30:02.978312
"[{'Vehicle_Name': '.', 'Company': 'Zentrixel', 'Temperature': '--', 'heartbeat': 'no', 'Latitude': '18.5490549', 'GPS': 'ON', 'mcc': '404', 'cellid': 'NA', 'lac': '', 'Vehicle_No': '353742376437570', 'Door1': '--', 'elock': '--', 'Door4': '--', 'Branch': 'Zentrixel', 'Vehicletype': 'Car', 'Door2': '--', 'Door3': '--', 'course': '', 'GPSActualTime': '02-02-2026 18:57:00', 'Datetime': '02-02-2026 18:57:01', 'Status': 'STOP', 'DeviceModel': 'FMB920', 'Speed': '0', 'AC': '--', 'mnc': '90', 'Imeino': '353742376437570', 'gps_hdop': 'NA', 'Odometer': '23945', 'POI': '--', 'Driver_Middle_Name': '--', 'Longitude': '73.937095', 'Immobilize_State': '--', 'IGN': 'OFF', 'satellite_count': 0, 'Driver_First_Name': '--', 'Angle': '0', 'Ibutton/RFID': '', 'SOS': '--', 'Fuel': [], 'battery_percentage': '0', 'ExternalVolt': '12.99', 'Driver_Last_Name': '--', 'Power': 'ON', 'Location': 'Office No. 2, ICICI Bank Kharadi, Pune - Branch and ATM, Goodwill Landmark, Mundhwa - Kharadi Rd, Tukaram Nagar, Kharadi, Pune, Maharashtra (NE)', 'Altitude': '0'}]",2026-02-02T13:30:13.743299
The call exceeded the limit of one minute one call.,2026-02-02T13:30:24.187631
The call exceeded the limit of one minute one call.,2026-02-02T13:30:34.619431
The call exceeded the limit of one minute one call.,2026-02-02T13:30:44.759658
The call exceeded the limit of one minute one call.,2026-02-02T13:30:54.995507
"[{'Vehicle_Name': '.', 'Company': 'Zentrixel', 'Temperature': '--', 'heartbeat': 'no', 'Latitude': '18.5490549', 'GPS': 'ON', 'mcc': '404', 'cellid': 'NA', 'lac': '', 'Vehicle_No': '353742376437570', 'Door1': '--', 'elock': '--', 'Door4': '--', 'Branch': 'Zentrixel', 'Vehicletype': 'Car', 'Door2': '--', 'Door3': '--', 'course': '', 'GPSActualTime': '02-02-2026 18:57:00', 'Datetime': '02-02-2026 18:57:01', 'Status': 'STOP', 'DeviceModel': 'FMB920', 'Speed': '0', 'AC': '--', 'mnc': '90', 'Imeino': '353742376437570', 'gps_hdop': 'NA', 'Odometer': '23945', 'POI': '--', 'Driver_Middle_Name': '--', 'Longitude': '73.937095', 'Immobilize_State': '--', 'IGN': 'OFF', 'satellite_count': 0, 'Driver_First_Name': '--', 'Angle': '0', 'Ibutton/RFID': '', 'SOS': '--', 'Fuel': [], 'battery_percentage': '0', 'ExternalVolt': '12.99', 'Driver_Last_Name': '--', 'Power': 'ON', 'Location': 'Office No. 2, ICICI Bank Kharadi, Pune - Branch and ATM, Goodwill Landmark, Mundhwa - Kharadi Rd, Tukaram Nagar, Kharadi, Pune, Maharashtra (NE)', 'Altitude': '0'}]",2026-02-02T13:33:06.139375
The call exceeded the limit of one minute one call.,2026-02-02T13:33:16.281279
The call exceeded the limit of one minute one call.,2026-02-02T13:33:26.580544
The call exceeded the limit of one minute one call.,2026-02-02T13:33:36.725178
The call exceeded the limit of one minute one call.,2026-02-02T13:33:46.856847
The call exceeded the limit of one minute one call.,2026-02-02T13:33:57.981763
"[{'Vehicle_Name': '.', 'Company': 'Zentrixel', 'Temperature': '--', 'heartbeat': 'no', 'Latitude': '18.5490549', 'GPS': 'ON', 'mcc': '404', 'cellid': 'NA', 'lac': '', 'Vehicle_No': '353742376437570', 'Door1': '--', 'elock': '--', 'Door4': '--', 'Branch': 'Zentrixel', 'Vehicletype': 'Car', 'Door2': '--', 'Door3': '--', 'course': '', 'GPSActualTime': '02-02-2026 18:57:00', 'Datetime': '02-02-2026 18:57:01', 'Status': 'STOP', 'DeviceModel': 'FMB920', 'Speed': '0', 'AC': '--', 'mnc': '90', 'Imeino': '353742376437570', 'gps_hdop': 'NA', 'Odometer': '23945', 'POI': '--', 'Driver_Middle_Name': '--', 'Longitude': '73.937095', 'Immobilize_State': '--', 'IGN': 'OFF', 'satellite_count': 0, 'Driver_First_Name': '--', 'Angle': '0', 'Ibutton/RFID': '', 'SOS': '--', 'Fuel': [], 'battery_percentage': '0', 'ExternalVolt': '12.99', 'Driver_Last_Name': '--', 'Power': 'ON', 'Location': 'Office No. 2, ICICI Bank Kharadi, Pune - Branch and ATM, Goodwill Landmark, Mundhwa - Kharadi Rd, Tukaram Nagar, Kharadi, Pune, Maharashtra (NE)', 'Altitude': '0'}]",2026-02-02T13:34:08.488594
The call exceeded the limit of one minute one call.,2026-02-02T13:34:18.633699
The call exceeded the limit of one minute one call.,2026-02-02T13:34:28.855509
The call exceeded the limit of one minute one call.,2026-02-02T13:34:39.109516
