imei,vehicleName,lat,lng,utc_timestamp,isValid,speed,acc_status,d1_status,heading,altitude,lastIgnitionOnTime,lastIgnitionOffTime,todays_distance,lastNoGpsTime,odometerOffset,odometer,terminalInfo,lastFuelLevel,deviceType,todaysMovingTimeSeconds,todaysWaitingTimeSeconds,idleTimeSeconds,fuelChoice,lastDeviceFuelPercent,capacity,d1_name,d1_On_Seconds,temperature1,temp1Label,temperature2,temp2Label,temperatureUnit,featuresAllowed,agetime,datetime,ingested_at_utc
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297170,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896410,0,0,,,0 minutes,0,,0,,Celcius,0,10 seconds ago,2026-02-05 18:42:50,2026-02-05T13:13:00.311304
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297170,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896410,0,0,,,0 minutes,0,,0,,Celcius,0,12 seconds ago,2026-02-05 18:42:50,2026-02-05T13:13:01.825383
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297170,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896410,0,0,,,0 minutes,0,,0,,Celcius,0,13 seconds ago,2026-02-05 18:42:50,2026-02-05T13:13:03.197167
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297180,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896420,0,0,,,0 minutes,0,,0,,Celcius,0,4 seconds ago,2026-02-05 18:43:00,2026-02-05T13:13:04.601981
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297180,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896420,0,0,,,0 minutes,0,,0,,Celcius,0,6 seconds ago,2026-02-05 18:43:00,2026-02-05T13:13:05.846185
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297180,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896420,0,0,,,0 minutes,0,,0,,Celcius,0,7 seconds ago,2026-02-05 18:43:00,2026-02-05T13:13:07.065907
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297180,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896420,0,0,,,0 minutes,0,,0,,Celcius,0,8 seconds ago,2026-02-05 18:43:00,2026-02-05T13:13:08.242640
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297180,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896420,0,0,,,0 minutes,0,,0,,Celcius,0,10 seconds ago,2026-02-05 18:43:00,2026-02-05T13:13:09.918924
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297180,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896420,0,0,,,0 minutes,0,,0,,Celcius,0,11 seconds ago,2026-02-05 18:43:00,2026-02-05T13:13:11.143621
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297180,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896420,0,0,,,0 minutes,0,,0,,Celcius,0,12 seconds ago,2026-02-05 18:43:00,2026-02-05T13:13:12.347432
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297190,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896430,0,0,,,0 minutes,0,,0,,Celcius,0,3 seconds ago,2026-02-05 18:43:10,2026-02-05T13:13:13.607403
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297190,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896430,0,0,,,0 minutes,0,,0,,Celcius,0,5 seconds ago,2026-02-05 18:43:10,2026-02-05T13:13:15.138519
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297190,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896430,0,0,,,0 minutes,0,,0,,Celcius,0,6 seconds ago,2026-02-05 18:43:10,2026-02-05T13:13:16.432607
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297190,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896430,0,0,,,0 minutes,0,,0,,Celcius,0,8 seconds ago,2026-02-05 18:43:10,2026-02-05T13:13:17.615017
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297190,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896430,0,0,,,0 minutes,0,,0,,Celcius,0,9 seconds ago,2026-02-05 18:43:10,2026-02-05T13:13:18.849739
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297190,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896430,0,0,,,0 minutes,0,,0,,Celcius,0,10 seconds ago,2026-02-05 18:43:10,2026-02-05T13:13:20.112151
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297190,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896430,0,0,,,0 minutes,0,,0,,Celcius,0,11 seconds ago,2026-02-05 18:43:10,2026-02-05T13:13:21.489312
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297200,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896440,0,0,,,0 minutes,0,,0,,Celcius,0,3 seconds ago,2026-02-05 18:43:20,2026-02-05T13:13:22.670629
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297200,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896440,0,0,,,0 minutes,0,,0,,Celcius,0,4 seconds ago,2026-02-05 18:43:20,2026-02-05T13:13:23.848536
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297200,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896440,0,0,,,0 minutes,0,,0,,Celcius,0,5 seconds ago,2026-02-05 18:43:20,2026-02-05T13:13:25.156491
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297200,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896440,0,0,,,0 minutes,0,,0,,Celcius,0,6 seconds ago,2026-02-05 18:43:20,2026-02-05T13:13:26.368950
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297200,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896440,0,0,,,0 minutes,0,,0,,Celcius,0,7 seconds ago,2026-02-05 18:43:20,2026-02-05T13:13:27.596783
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297200,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896440,0,0,,,0 minutes,0,,0,,Celcius,0,9 seconds ago,2026-02-05 18:43:20,2026-02-05T13:13:29.062145
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297200,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896440,0,0,,,0 minutes,0,,0,,Celcius,0,10 seconds ago,2026-02-05 18:43:20,2026-02-05T13:13:30.451488
353691844468701,Shift Loni Kalbhor  MH 14 KA 9306,18.486805,74.13027,1770297200,1,0,0,0,321,563,1770285873,1770294175,253.62,,0,56326.71,16451,,Teltonika,34480,4372,8896440,0,0,,,0 minutes,0,,0,,Celcius,0,12 seconds ago,2026-02-05 18:43:20,2026-02-05T13:13:31.725937
